formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,79,79.0,0.0596481785178184,2.774703371599685e-05,4.298060031437956e-06,0.0,514.115234375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,80,80.0,0.0604876317083835,2.88844427061008e-05,4.383349631398304e-05,0.0,516.59375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,81,81.0,0.0611565038561821,2.756278066939899e-05,-1.3518359083253273e-06,-1.6255398804787546e-07,514.7734375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,82,82.0,0.0588347949087619,2.9948015345837572e-05,-2.052398180052428e-05,0.0,513.49609375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,83,83.0,0.0609097629785537,2.842569556804619e-05,-7.33459588020402e-06,-2.2623016775469296e-06,514.529296875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,84,84.0,0.0579697638750076,2.871832815998232e-05,-2.015828204848802e-05,7.311536137422081e-06,512.1328125,0.687,0.687,0.85,0.8258,474.40625,0.2417419599564868,0.0323430604044529,474.40625,0.9508250503937064,0.0021107102950471,0.9839926568205888,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,85,85.0,0.0579735897481441,2.925880124493574e-05,1.673748933395114e-05,1.3671615306520837e-07,511.91015625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,86,86.0,0.0590221993625164,2.81811330786752e-05,-1.4609940775400789e-05,3.5462899177218787e-06,514.70703125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,87,87.0,0.0594425275921821,2.833072594299324e-05,-1.8683892284876435e-05,9.53249036683701e-06,515.669921875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,88,88.0,0.0583096556365489,2.689480238871056e-05,-4.672884714329584e-05,2.601254527689889e-05,517.240234375,,,,,,,,,,,,,
